Unnamed: 0,Symbol,Name,Sector,2019-10-04,2019-10-11,2019-10-18,2019-10-25,2019-11-01,2019-11-08,2019-11-15,2019-11-22,2019-11-29,2019-12-06,2019-12-13,2019-12-20,2019-12-27,2020-01-03,2020-01-10,2020-01-17,2020-01-24,2020-01-31,2020-02-07,2020-02-14,2020-02-21,2020-02-28,2020-03-06,2020-03-13
222,HRS,Harris Corporation,Information Technology,207.7700,208.9400,198.0800,200.9600,201.4100,196.0200,202.5200,198.6400,201.0900,192.4900,200.1800,199.9900,201.7100,210.4700,210.3700,219.3800,222.9800,221.3300,229.8600,228.5500,222.8000,197.7300,199.9300,177.6300
223,HIG,Hartford Financial Svc.Gp.,Financials,59.5100,58.6400,59.0000,56.8000,57.5200,61.0900,62.0000,61.5900,61.8600,60.8400,61.0700,60.9100,60.5600,60.6400,59.7600,61.2200,58.9800,59.2800,59.8100,59.1000,58.0500,49.9500,50.9600,42.5200
224,HAS,Hasbro Inc.,Consumer Discretionary,118.2400,121.2900,121.9600,96.0100,96.4400,95.5300,95.4100,96.1200,101.7000,101.0000,103.9200,103.5900,105.7600,105.0500,101.6800,105.1300,104.6800,101.8700,99.7400,97.7100,89.9700,77.2500,72.7500,55.0200
225,HCA,HCA Holdings,Health Care,117.6200,120.4300,123.6400,126.2700,133.6500,136.8400,138.0500,139.2000,138.6600,144.6100,142.8600,147.5300,149.2600,147.9400,148.1400,148.4000,143.4500,138.8000,145.9300,149.5700,148.0000,127.0100,127.2000,104.2800
226,HCP,HCP Inc.,Real Estate,36.3900,36.3500,37.3900,36.3000,36.7100,33.6900,34.4500,34.4000,34.8800,34.3400,32.2500,33.6600,33.9900,34.3300,34.9300,36.2500,37.0000,35.9900,36.3100,37.3100,37.1500,31.6400,33.7200,28.8600
227,HP,Helmerich & Payne,Energy,38.3100,38.3500,36.5600,40.2500,40.1800,40.7500,40.5600,39.0000,39.5300,40.6800,42.0900,44.2000,44.4300,45.8500,46.5200,45.1300,42.2300,40.5500,42.6500,45.3100,44.9000,36.8900,27.6000,17.5100
228,HSIC,Henry Schein,Health Care,62.9300,62.9400,62.8100,62.2500,63.3000,68.9100,68.4600,69.3000,68.9000,69.4200,68.4900,66.6600,66.5800,66.5600,66.6200,69.2900,71.2000,68.9400,69.9700,72.1300,67.5400,60.9400,57.6900,56.7100
229,HES,Hess Corporation,Energy,62.3900,66.7700,64.9500,66.7800,68.9100,71.8500,68.0200,64.3700,62.0900,62.2600,62.3200,64.8400,66.4600,69.8400,68.5100,69.9000,64.4100,56.5700,55.4500,60.3400,64.4200,56.1800,49.7200,34.9200
230,HPE,Hewlett Packard Enterprise,Information Technology,14.4000,14.3500,15.3500,16.1600,16.5000,17.4300,17.2300,17.1200,15.8300,15.9100,16.0300,15.5800,15.9000,15.7700,15.4700,15.1000,14.7600,13.9300,14.7400,14.4400,14.1800,12.7900,11.9900,9.8600
231,HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary,93.3500,93.4300,91.1500,97.6900,96.3100,99.0900,99.6900,101.2200,105.0000,105.4700,107.2000,111.4200,112.3900,109.9900,108.6000,113.9200,108.4900,107.8000,110.8400,113.2300,109.5700,97.2000,90.4500,78.6300
232,HOLX,Hologic,Health Care,48.8000,48.7900,49.9250,47.4900,48.6600,46.5600,47.1400,50.0200,51.3200,52.7400,53.1500,52.0200,52.3600,51.8900,53.1700,54.3200,53.7200,53.5200,53.1700,53.0200,52.5900,47.1200,46.7500,40.5800
233,HD,Home Depot,Consumer Discretionary,227.9300,234.6600,237.9300,234.3800,237.3400,232.8400,237.2900,218.0300,220.5100,214.2800,214.0800,221.1900,219.9700,218.9300,224.2200,231.9100,232.0000,228.1000,237.3000,245.0300,245.3400,217.8400,228.5100,205.6700
234,HON,Honeywell Int'l Inc.,Industrials,163.6300,163.5300,165.5700,171.6300,176.1200,181.2100,181.7500,176.7900,178.5500,175.4600,176.9800,176.4100,176.4800,178.8600,178.6800,183.2300,177.1300,173.2200,175.2800,180.8100,179.8800,162.1700,164.0300,149.4100
235,HRL,Hormel Foods Corp.,Consumer Staples,43.7400,41.1600,40.8100,40.5700,41.2600,41.9700,42.3800,42.3100,44.5300,45.3400,44.9000,44.9600,45.2600,44.2500,44.9000,46.3000,47.2300,47.2600,47.0900,48.5800,44.7700,41.6000,43.9500,42.4000
236,HST,Host Hotels & Resorts,Real Estate,16.6200,16.6600,16.4400,16.6800,16.7600,17.1700,17.1400,16.9100,17.4900,17.8900,17.9500,18.7100,18.8600,18.0400,17.5200,17.8800,17.0800,16.3400,16.7000,16.9100,17.3800,14.4800,13.4600,11.4100
237,HPQ,HP Inc.,Information Technology,16.6400,16.2400,16.8500,17.3300,17.7800,19.5200,20.1800,19.9400,20.0800,20.5000,20.3500,20.5600,20.5300,20.5300,21.3800,21.9700,21.9800,21.3200,21.7300,22.3700,22.7000,20.7900,21.4100,17.1800
238,HUM,Humana Inc.,Health Care,256.0600,266.2600,289.2600,288.0900,296.2000,317.5800,335.5500,338.2400,341.2300,348.1400,353.1300,368.7900,371.0000,364.8600,364.1200,366.5500,356.9000,336.2400,353.2600,375.8500,369.6700,319.6800,367.0100,313.9100
239,HBAN,Huntington Bancshares,Financials,13.9200,13.9900,14.1900,14.4800,14.3400,14.9800,14.7900,14.8600,14.8900,15.2100,15.3500,15.1500,15.1200,14.8100,14.3800,14.7100,13.7200,13.5700,13.9600,14.0800,13.9100,12.2700,11.1200,9.5000
240,HII,Huntington Ingalls Industries,Industrials,204.9800,211.7400,210.1000,221.1900,230.2300,251.2100,256.8600,249.8100,251.6700,253.4100,251.2400,254.1100,251.0700,263.5000,270.9400,277.8100,276.4700,261.0000,269.1400,246.2100,236.0200,205.5300,204.2900,178.6200
241,IDXX,IDEXX Laboratories,Health Care,276.6000,276.8000,282.8300,268.2900,276.8700,254.7400,259.7800,257.0200,251.5800,251.3700,252.9000,261.5500,263.9800,264.7700,281.6400,285.8000,280.7700,271.0100,278.4000,288.7800,278.1100,254.5100,249.8900,254.1700
242,INFO,IHS Markit Ltd.,Industrials,67.3600,68.3100,69.7400,69.3500,70.7000,69.6400,71.3800,71.8500,72.6500,73.7200,74.6000,75.3600,75.6400,75.8200,78.2600,79.2700,79.8900,78.8600,80.4200,80.7600,79.0600,71.2400,69.3200,55.9700
243,ITW,Illinois Tool Works,Industrials,151.5000,154.5300,158.3100,171.8100,172.7900,176.4100,175.1600,173.5600,174.3300,174.1900,177.2700,180.3100,181.1300,179.1100,178.2400,180.4300,176.3000,174.9800,183.5400,187.8600,189.5800,167.7800,164.1100,156.4500
244,ILMN,Illumina Inc,Health Care,302.3400,302.5800,309.4400,290.6400,300.4500,293.3900,305.9850,315.6200,320.7600,326.4700,324.7200,330.1400,332.2900,322.7300,335.5300,324.7200,319.5800,290.0700,294.3000,298.9200,295.9400,265.6700,274.4200,233.3300
245,INCY,Incyte,Health Care,74.8700,76.1200,77.7600,77.5500,83.5800,85.1000,86.7000,88.7300,94.1600,94.4800,91.5100,90.1000,88.3900,77.9000,76.4700,80.5000,76.7400,73.0700,74.1400,78.4500,80.8900,75.4100,76.0400,73.8400
247,INTC,Intel Corp.,Information Technology,50.9200,52.0900,51.3600,56.4600,56.5100,58.2700,57.9600,57.6100,58.0500,56.8100,57.7900,58.9500,60.0800,60.1000,58.9400,59.6000,68.4700,63.9300,66.0200,67.2700,64.3400,55.5200,55.7700,54.4300
248,ICE,Intercontinental Exchange,Financials,94.0000,93.9400,94.4000,91.9600,92.9300,90.4700,92.9600,93.7500,94.1700,93.8000,91.9100,93.0300,93.0000,94.6700,94.2500,96.7700,97.1100,99.7400,92.6300,96.8600,94.7500,89.2200,94.0400,83.1200
249,IBM,International Business Machines,Information Technology,142.9900,142.7600,134.0900,135.4400,135.5300,137.6100,134.4000,134.3400,134.4500,133.2200,134.2100,135.5900,135.2700,134.3400,136.6900,138.3100,140.5600,143.7300,153.4100,150.7000,149.8400,130.1500,127.7300,107.9500
250,IP,International Paper,Materials,39.1800,41.5600,42.2600,43.0000,43.9600,46.2100,45.6500,45.1200,46.3400,47.2600,46.3600,46.1400,45.8900,44.7200,43.9900,45.7500,43.5300,40.7200,43.5600,43.1900,43.2700,36.9600,35.7100,33.4400
251,IPG,Interpublic Group,Consumer Discretionary,20.8500,20.0800,20.6500,21.8500,21.9500,22.9700,22.3300,22.0900,22.4000,22.4900,23.0300,23.0400,23.0600,22.7300,23.1200,24.1500,23.4100,22.7000,23.0200,24.4700,24.4100,21.3600,20.0400,17.1100
252,IFF,Intl Flavors & Fragrances,Materials,119.1500,118.1500,117.8400,119.9600,121.7400,132.8100,133.9200,140.0200,141.2300,142.0400,133.9800,122.8000,127.3400,126.3500,125.9900,134.8800,135.7900,131.1100,140.0000,135.8700,132.1800,119.7800,122.7300,109.0200
253,INTU,Intuit Inc.,Information Technology,267.0900,270.0700,262.4700,257.6700,256.4800,256.8500,266.0500,259.8100,258.8900,256.1800,259.6400,267.1000,267.0600,264.3800,275.2500,282.8500,288.0800,280.3800,294.7100,304.2900,297.5700,265.8500,276.1800,261.2500
254,ISRG,Intuitive Surgical Inc.,Health Care,529.1800,518.0300,566.2500,549.2700,559.3700,548.9500,569.5400,569.4900,592.9000,585.5700,579.6500,591.3100,597.8800,593.3400,598.7200,600.0300,589.2000,559.7800,579.4300,603.3600,613.0800,533.9600,555.1400,470.9800
255,IVZ,Invesco Ltd.,Financials,15.8900,15.8400,15.8900,17.0500,17.2100,17.8200,17.4500,17.3300,17.5600,16.7900,17.6200,17.9800,17.8300,17.6700,17.7000,18.3200,18.1700,17.3000,18.2200,17.7800,17.4800,14.4000,13.1200,10.8000
256,IPGP,IPG Photonics Corp.,Information Technology,131.8200,136.0100,134.7600,143.0700,139.6900,147.2500,140.8500,139.4200,142.0900,141.9800,144.6200,142.9700,143.9200,141.8200,135.2700,145.9500,144.3300,127.6700,133.5500,139.4900,135.0100,127.6400,121.4700,112.1500
257,IQV,IQVIA Holdings Inc.,Health Care,149.3000,145.9800,143.4900,147.5100,146.7400,137.5900,146.5000,143.7400,145.9800,148.4900,144.8500,155.9500,154.4400,154.1900,159.3000,161.5100,158.1000,155.2500,157.0000,164.3200,163.4300,139.4900,136.0500,118.7100
258,IRM,Iron Mountain Incorporated,Real Estate,32.2100,32.2400,33.5000,34.0900,33.5200,32.5400,33.5800,33.7900,32.1200,32.7500,31.5900,31.9600,31.8100,30.6400,30.6600,31.3800,31.5500,31.6100,31.8300,33.1400,34.4500,30.4100,31.7700,28.9900
259,JBHT,J. B. Hunt Transport Services,Industrials,108.5800,110.3500,115.5800,116.7500,119.9000,119.9800,115.7400,116.3150,115.6200,114.4500,113.0000,116.7200,116.6800,117.0300,119.0800,114.6800,115.7100,107.9300,112.5200,110.0700,109.7000,96.4400,93.2300,87.8900
260,JEC,Jacobs Engineering Group,Industrials,89.8200,91.8500,92.9000,93.9300,96.0700,94.6000,94.3300,93.3800,92.0900,85.0200,90.0300,90.0400,89.5400,90.8900,90.6300,94.0000,97.0000,92.5300,95.7800,100.6600,103.8600,92.3400,94.0700,86.7600
261,SJM,JM Smucker,Consumer Staples,107.6800,107.0200,107.6200,108.2800,105.5800,106.2700,105.0000,108.4000,105.0900,107.3000,101.5100,103.7100,103.1000,102.2900,104.3800,106.3900,107.6700,103.6100,108.2300,110.0000,110.8700,102.9900,109.9900,103.0500
262,JNJ,Johnson & Johnson,Health Care,133.6600,131.3300,127.7000,128.3500,131.2000,133.0000,134.9400,138.0700,137.4900,140.3800,141.3800,146.0600,145.7500,144.2800,145.0600,149.1700,148.3200,148.8700,151.8900,150.1300,149.9300,134.4800,142.0300,134.2900
263,JCI,Johnson Controls International,Industrials,42.4400,42.7200,41.8500,42.5600,43.8200,42.5200,42.3900,42.7000,42.8300,42.0900,40.4400,41.2200,41.0600,40.6600,40.9800,40.9900,41.3500,39.4500,39.8100,41.9600,42.4500,36.5700,38.1600,32.8100
264,JPM,JPMorgan Chase & Co.,Financials,114.6200,116.1400,120.5600,126.0300,127.8000,130.3800,129.5300,130.7900,131.7600,135.0400,136.8100,137.2400,139.1400,138.3400,136.0700,138.2000,133.1500,132.3600,137.1700,137.4600,135.8100,116.1100,108.0800,103.9100
265,JNPR,Juniper Networks,Information Technology,23.8300,23.6900,23.9000,25.2300,24.4900,26.1700,25.5100,25.4600,25.0600,23.9700,24.1300,24.5000,24.4100,24.3400,24.1600,24.7000,24.5800,22.9400,23.7600,24.2400,24.1400,21.2200,21.3800,20.3000
266,KSU,Kansas City Southern,Industrials,127.8000,133.5000,145.2500,144.4900,146.1900,153.3100,153.5400,151.9300,152.4200,152.6400,151.4400,155.1000,154.4800,155.2600,158.2500,166.5200,166.5800,168.6900,171.8600,173.6400,174.2300,150.6800,147.0800,127.6100
267,K,Kellogg Co.,Consumer Staples,62.8300,62.1300,61.9400,60.8900,63.6800,63.9900,64.6600,64.5100,65.1200,66.2200,66.2500,68.6400,69.1600,68.0000,69.2700,70.8800,69.3400,68.2100,64.1700,67.7100,65.5200,60.4700,63.1900,63.6600
268,KEY,KeyCorp,Financials,17.2700,17.4000,17.7700,18.2000,18.2900,19.3600,18.9700,19.2600,19.3900,19.6600,20.0600,20.4000,20.2800,19.9100,19.4500,19.5900,19.2900,18.7100,19.6000,19.7300,19.6700,16.3500,14.8700,12.7300
269,KMB,Kimberly-Clark,Consumer Staples,141.6000,137.6300,137.2200,134.2000,132.0400,131.4600,131.6300,133.5300,136.3400,136.9800,135.9400,138.0100,138.0700,135.7900,140.2300,144.5000,143.4200,143.2400,144.8200,145.5600,141.3500,131.1900,146.4600,134.1800
270,KIM,Kimco Realty,Real Estate,20.5000,20.7400,20.9200,21.1500,21.7300,20.8500,21.5300,21.3000,21.6200,21.1800,20.3100,20.5300,20.7600,19.8100,19.4000,20.2700,20.3500,19.0500,19.6200,19.2600,19.0700,17.3500,17.3300,13.2200
271,KMI,Kinder Morgan,Energy,20.5200,20.2300,20.0200,20.4200,20.5000,20.0300,20.4400,19.9600,19.6100,19.7500,20.2000,20.9700,21.0800,21.2000,21.5100,21.3600,21.5600,20.8700,21.1200,22.0000,22.1400,19.1700,19.3300,14.7800
272,KLAC,KLA-Tencor Corp.,Information Technology,161.1100,160.2200,159.6900,169.9400,172.4200,174.2100,177.8600,158.4900,163.8600,162.8900,171.2400,177.4700,178.5200,179.0800,173.0100,178.7300,179.4000,165.7400,165.1000,176.2800,161.1200,153.7100,155.6800,145.3700
273,KSS,Kohl's Corp.,Consumer Discretionary,47.1800,51.4600,50.6000,53.9600,52.0900,57.0400,59.0800,47.0000,47.0100,47.1500,48.2800,50.5700,50.9400,49.1900,46.3600,47.0000,45.4900,42.7500,43.8000,44.4700,44.5500,39.1500,34.6500,24.7900
274,KHC,Kraft Heinz Co,Consumer Staples,26.9750,27.0800,27.6100,28.3800,32.6100,32.8500,31.3000,30.5400,30.5000,31.0900,31.6000,32.2200,31.6200,31.2400,30.7000,31.0300,30.4100,29.2000,29.5400,26.8800,27.2600,24.7700,26.0300,23.9700
275,KR,Kroger Co.,Consumer Staples,24.7900,24.2500,23.9400,25.2800,24.9900,27.0200,26.7500,27.0500,27.3400,27.4900,28.0900,29.0000,28.7600,28.7000,28.3600,28.1500,28.1900,26.8600,27.9600,28.2300,30.3100,28.1300,32.0400,30.7100
276,LB,L Brands Inc.,Consumer Discretionary,18.4600,17.5000,16.3100,17.7600,17.5400,17.7500,18.0700,18.0100,19.1400,17.8200,17.7000,18.4800,18.2100,18.8600,19.4100,20.1600,20.7400,23.1600,23.5800,24.3400,24.0700,21.6600,22.2500,16.1200
278,LH,Laboratory Corp. of America Holding,Health Care,167.1500,165.7600,167.4600,165.6900,166.5300,168.4100,171.5500,169.7600,172.2900,171.6800,166.5900,167.8000,169.3400,167.2300,177.5800,177.0000,177.1800,175.4000,182.3300,195.2800,189.5600,175.6900,179.7100,151.0200
279,LRCX,Lam Research,Information Technology,233.2700,237.0900,233.7000,270.0500,278.2600,272.6800,283.6800,261.9800,266.8300,269.8600,281.9500,297.4100,293.7000,294.6900,294.3400,308.0000,306.5400,298.2100,315.4000,339.3000,316.8000,293.4300,294.4100,261.7800
280,LEG,Leggett & Platt,Consumer Discretionary,39.5000,40.8800,43.6100,45.2500,51.2800,55.1800,53.3700,52.3300,52.3200,53.0700,50.7200,51.4800,51.1700,49.7800,49.4500,51.2000,50.8800,47.5900,45.0900,45.6000,44.6500,39.6600,37.7600,32.4400
281,LEN,Lennar Corp.,Consumer Discretionary,59.4900,58.5200,61.7100,61.8100,60.8800,57.8000,59.3500,58.7800,59.6500,58.7500,58.3000,56.6400,56.0000,56.4700,59.7200,63.0900,66.6400,66.3600,68.9900,70.3500,70.6500,60.3400,62.5500,45.6800
283,LLY,Lilly (Eli) & Co.,Health Care,108.2000,108.3600,108.6400,110.2000,112.5100,113.5300,113.1900,116.2000,117.3500,119.6400,121.5300,132.4300,131.5200,131.7700,138.0000,139.5800,139.0700,139.6400,146.4100,141.1200,142.0400,126.1300,141.4600,139.3700
284,LNC,Lincoln National,Financials,56.5300,58.3800,59.5300,61.5900,58.0200,60.3800,58.7600,58.1700,59.0500,57.7700,59.7300,60.0100,58.7400,57.9700,58.9800,60.0400,56.5500,54.4800,59.4600,61.1100,59.7700,45.3900,38.1200,28.8600
285,LKQ,LKQ Corporation,Consumer Discretionary,30.5100,30.8150,31.2450,31.6300,35.1400,35.2000,35.5500,35.0000,35.2800,35.7500,36.1100,35.9300,35.8700,35.3900,34.0900,34.6100,33.6100,32.6850,32.9300,33.2000,33.0400,29.5800,27.5200,24.9000
286,LMT,Lockheed Martin Corp.,Industrials,384.9500,381.4700,372.4800,370.7300,379.1700,381.8600,393.5500,390.7400,391.0300,386.8600,386.4700,386.4700,393.6000,413.7400,413.8300,425.6600,432.5000,428.1200,439.1700,437.8500,427.8000,369.8700,382.4700,328.5900
287,L,Loews Corp.,Financials,49.9900,50.4800,50.9600,51.0000,49.7900,51.0000,50.1600,50.6500,50.9000,50.1600,50.6100,51.6600,51.8900,52.7600,52.0700,52.3900,51.3500,51.4500,53.2500,54.1900,53.6300,45.6300,44.1800,37.0100
288,LOW,Lowe's Cos.,Consumer Discretionary,107.4200,110.8100,112.8400,111.5800,112.9500,114.0000,115.5200,118.2000,117.3100,116.2800,118.5000,119.7300,120.2300,119.6000,121.0000,122.3600,120.2300,116.2400,121.4800,125.4200,125.3100,106.5700,105.3100,96.4900
289,LYB,LyondellBasell,Materials,85.1800,88.0700,86.1100,90.8300,93.6000,97.3900,96.0000,93.3400,92.5400,92.9000,92.6200,93.9400,93.8400,91.5500,89.4300,92.0000,84.9500,77.8600,82.1000,82.6000,82.9100,71.4600,71.9900,46.8400
290,MTB,M&T Bank Corp.,Financials,154.0500,156.4800,152.2300,156.5800,160.7300,167.5900,163.9700,164.9100,164.7400,166.2300,170.1000,169.5100,169.5500,169.3200,165.9900,163.0300,171.4900,168.5200,169.9500,169.7800,168.5700,140.3800,125.1300,112.7500
291,MAC,Macerich,Real Estate,29.0100,27.9800,27.4000,28.5000,28.1900,27.7400,27.8000,25.8600,26.9300,27.1700,26.0500,26.4700,26.5000,25.8500,25.0100,25.7600,25.0000,22.3100,23.3600,22.8400,23.7000,20.4200,19.4300,13.4300
292,M,Macy's Inc.,Consumer Discretionary,14.9600,15.7200,15.1200,15.5800,15.5800,15.8800,16.8500,15.4300,15.3200,15.1500,15.1800,16.2000,16.5100,16.5300,17.8100,17.5700,16.7800,15.9500,16.4000,16.6700,16.2300,13.2300,11.4900,8.0300
293,MRO,Marathon Oil Corp.,Energy,11.5600,11.7400,11.3000,11.9800,12.0500,12.5300,12.1000,12.2000,11.6500,12.4500,12.7200,13.2100,13.4800,13.7500,13.1800,13.2100,11.9300,11.3700,11.6800,10.6400,10.1100,8.2800,6.8300,4.5300
294,MPC,Marathon Petroleum,Energy,60.7400,63.4200,65.1400,68.0100,66.4700,66.2300,64.6900,62.3600,60.6400,60.2000,58.6100,61.6100,60.3800,58.2300,60.2200,56.8900,54.4900,54.5000,54.6900,58.3300,59.1300,47.4200,39.1500,24.9200
295,MAR,Marriott Int'l.,Consumer Discretionary,120.8600,121.1800,121.0500,126.1800,128.0800,133.2000,135.5200,136.2500,140.3600,142.2900,146.1600,150.8000,152.7300,149.2700,145.3900,150.2600,141.0200,140.0600,144.0700,144.9000,143.2400,124.0000,110.6600,95.6100
296,MMC,Marsh & McLennan,Financials,98.3600,97.0900,99.0500,97.5700,104.2700,103.3100,105.5000,107.9300,108.0700,108.2500,110.5400,112.3200,112.0300,111.8800,111.7000,114.1500,113.8700,111.8600,116.6800,118.7800,116.3500,104.5600,105.6700,98.6400
297,MLM,Martin Marietta Materials,Materials,261.9300,265.4300,265.7800,268.3300,263.3500,256.9000,260.4300,259.3300,268.4000,273.3200,276.3000,273.2400,278.7100,275.7900,276.8700,266.7400,263.8900,263.8000,274.1000,263.4800,251.4200,227.5300,238.7500,198.2500
298,MAS,Masco Corp.,Industrials,42.5100,42.8200,43.8500,44.6200,46.6600,46.3000,45.6300,46.0600,46.5500,46.3600,47.0100,47.8700,48.1300,47.9000,47.2800,49.0900,48.5500,47.5200,48.8100,45.6100,45.1800,41.3200,42.1000,39.7900
299,MA,Mastercard Inc.,Information Technology,274.0600,275.9100,270.6300,270.1900,279.0500,274.8900,280.7800,282.5700,292.2300,290.4000,296.0900,298.5700,300.7400,300.4300,311.1700,323.6600,323.6700,315.9400,327.0000,340.9500,339.7000,290.2500,287.0100,270.0100
300,MAT,Mattel Inc.,Consumer Discretionary,11.0250,11.6700,11.2250,10.1700,11.8900,12.1600,11.7600,11.6700,11.7000,12.0700,13.3400,13.4050,13.8000,13.4800,14.0700,14.2800,14.2800,14.6300,14.0800,13.9500,12.9400,11.7900,11.6700,8.2500
301,MKC,McCormick & Co.,Consumer Staples,168.9600,164.7600,161.5900,159.3800,160.6300,159.6900,162.3800,166.9100,169.2500,171.9900,167.5000,168.2500,171.8500,170.2000,164.2300,168.6800,172.6700,163.3700,163.1100,166.8400,162.2000,146.1900,150.6400,135.0000
302,MCD,McDonald's Corp.,Consumer Discretionary,211.6900,209.0200,208.5000,194.6100,193.9400,193.6100,193.9700,193.1400,194.4800,195.3500,197.1200,197.1400,198.1700,200.0800,207.2700,211.9800,211.2400,213.9700,211.6100,217.0900,215.8700,194.1700,198.8600,177.1300
303,MCK,McKesson Corp.,Health Care,130.6800,134.7400,152.2600,145.9600,137.1100,140.2000,148.3200,152.6100,144.6400,142.2700,140.6000,137.6400,139.4400,136.7200,143.8100,156.3300,152.6200,142.6100,156.3200,168.0300,170.9600,139.8600,141.4900,132.5700
304,MDT,Medtronic plc,Health Care,108.5600,107.5800,108.1200,105.4400,108.5700,107.0300,112.0600,110.8200,111.3900,113.0900,113.5200,113.7400,113.3500,113.8800,118.6400,119.0300,119.2600,115.4400,118.9500,117.3300,113.2800,100.6700,99.0600,88.8200
305,MRK,Merck & Co.,Health Care,85.0000,84.3400,84.6800,82.2600,84.9400,83.5900,84.9000,85.4500,87.1800,88.8500,89.1900,91.5800,91.5000,91.2500,89.5300,90.9700,85.9800,85.4400,85.0800,82.6500,82.3400,76.5600,82.2000,76.7500
306,MET,MetLife Inc.,Financials,45.4100,45.8400,46.1000,46.3200,47.2600,49.3200,49.2700,49.6000,49.9100,49.5000,50.3800,51.3600,50.8300,51.0900,52.4700,52.6100,51.2700,49.7100,51.5800,52.2800,51.2300,42.7200,39.1800,31.9300
307,MTD,Mettler Toledo,Health Care,686.2700,688.1000,680.5000,698.1900,714.1800,708.8600,724.8200,711.8500,719.4100,761.0000,769.7000,793.3100,792.8300,789.5400,817.6900,831.3100,819.9500,757.1800,787.1500,763.2000,760.2200,701.7000,715.5500,672.6400
308,MGM,MGM Resorts International,Consumer Discretionary,27.2900,28.0800,27.8700,28.1500,28.8300,31.4100,31.1800,31.9400,31.9500,32.1700,32.7500,33.3000,33.5900,33.2900,33.2100,34.5400,31.5700,31.0600,31.3600,31.5200,31.3900,24.5600,20.3900,15.4400
309,KORS,Michael Kors Holdings,Consumer Discretionary,29.3400,29.6000,31.0300,31.8700,32.3000,36.6200,36.7400,35.8800,37.1400,38.1300,38.7800,38.1500,37.5300,37.3800,35.8400,36.7900,35.3800,29.9600,30.5000,28.6200,27.6600,25.8200,22.9300,13.9300
310,MCHP,Microchip Technology,Information Technology,93.7400,95.5200,95.0050,93.9000,96.9900,96.2100,94.6000,91.6600,94.5400,98.7600,102.0900,104.6700,105.4800,105.2400,110.8300,109.4100,107.2200,97.4800,106.2100,109.3600,105.0800,90.7100,86.9600,69.9700
311,MU,Micron Technology,Information Technology,44.5500,45.1000,43.4700,48.0300,48.3800,47.1900,47.7100,45.8700,47.5100,47.9300,51.2000,55.0600,54.0300,54.5300,56.6700,57.6600,57.7600,53.0900,56.8800,58.5000,56.9900,52.5600,51.4700,42.9900
312,MSFT,Microsoft Corp.,Information Technology,138.1200,139.6800,137.4100,140.7300,143.7200,145.9600,149.9700,149.5900,151.3800,151.7500,154.5300,157.4100,158.9600,158.6200,161.3400,167.1000,165.0400,170.2300,183.8900,185.3500,178.5900,162.0100,161.5700,158.8300
313,MAA,Mid-America Apartments,Real Estate,132.4400,131.7900,135.1500,135.4800,139.1500,133.9900,138.3300,134.4000,136.1100,134.7900,130.5000,130.0600,130.0000,131.0700,132.3500,133.9900,136.9600,137.2100,141.1900,145.5100,147.7700,129.2600,143.3000,126.0000
314,MHK,Mohawk Industries,Consumer Discretionary,124.0600,124.4200,125.1700,144.1300,143.0300,152.0300,140.3100,140.2700,139.3700,138.7200,137.9400,136.6900,134.4200,130.9500,127.0000,139.7000,141.8600,131.6800,127.0100,137.9800,135.0000,121.1500,118.5700,96.4800
315,TAP,Molson Coors Brewing Company,Consumer Staples,56.6300,56.0600,56.9800,56.8400,52.7000,53.7900,52.5200,52.2800,50.4800,51.0600,50.8100,53.8600,53.8300,53.3800,55.0700,56.5700,56.1200,55.5800,57.7800,55.2500,55.2900,49.6100,48.0400,42.5600
318,MNST,Monster Beverage,Consumer Staples,56.5800,56.3000,56.0550,56.3500,56.2500,58.1600,58.6400,58.6300,59.8200,60.0400,62.2100,63.9200,63.5700,63.2800,65.3400,67.3100,67.1000,66.6000,68.9050,69.8600,69.7400,62.4100,66.1900,62.3900
320,MS,Morgan Stanley,Financials,40.7800,41.9300,43.6600,46.3700,47.3300,49.1500,48.9900,49.2500,49.4800,49.8000,50.2400,50.6900,51.0900,51.2000,52.2100,57.5100,54.5500,52.2600,55.0300,55.8400,52.4200,45.0300,41.8400,37.5000
325,NAVI,Navient,Financials,11.6400,11.8750,11.7750,13.6700,13.8800,14.3000,14.2600,14.4100,14.3500,14.0000,14.1300,13.7700,13.7200,13.5700,13.4200,13.8600,15.1050,14.3800,14.0100,14.5700,14.1700,11.2300,10.4900,8.6700
326,NKTR,Nektar Therapeutics,Health Care,18.9650,17.0900,17.2700,16.6800,18.3100,20.0400,19.6500,21.0700,20.2900,20.4500,21.2700,21.3200,21.5700,20.5300,26.9200,22.4800,21.1300,19.8900,22.6100,23.1300,23.5300,20.8100,19.7100,16.6000
327,NTAP,NetApp,Information Technology,52.0600,51.4900,53.4900,56.0100,57.0900,59.4100,62.8700,61.2300,60.5900,61.0300,63.2400,62.0700,61.4300,61.7000,63.1300,62.4200,59.8100,53.4000,57.3400,54.2400,52.0000,46.7200,44.0000,40.8000
328,NFLX,Netflix Inc.,Information Technology,272.7900,282.9300,275.3000,276.8200,286.8100,291.5700,295.0300,310.4800,314.6600,307.3500,298.5000,336.9000,329.0900,325.9000,329.0500,339.6700,353.1600,345.0900,366.7700,380.4000,380.0700,369.0300,368.9700,336.2950
